Open time,Open,High,Low,Close,Volume,Close time
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,2025-02-04 23:59:59.999,3989698644.26493,6618911,19091.58154,1891457194.3598328,0
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,2025-02-05 23:59:59.999,2562342153.829685,4471763,11032.55174,1078316288.1425588,0
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,2025-02-06 23:59:59.999,2289071921.21756,4242807,11261.53049,1096611639.3760087,0
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,2025-02-07 23:59:59.999,3107592434.6738343,5012456,15249.3537,1491114588.559852,0
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,2025-02-08 23:59:59.999,977040267.5158632,1757892,4450.52682,428452764.9047411,0
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,2025-02-09 23:59:59.999,1359495152.3107977,2293192,6663.72875,641795598.1752762,0
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,2025-02-10 23:59:59.999,1999112052.6687863,3475919,9607.62329,933665618.5050192,0
2025-02-11,97430.82,98478.42,97416.62,98461.15,3403.52473,2025-02-11 23:59:59.999,333302348.0348393,747841,1804.45063,176705868.0080883,0
2025-02-12,95778.21,96469.78,95100.0,96179.96,7000.46203,2025-02-12 23:59:59.999,671494074.1435783,1294293,3175.19773,304544113.15058315,0
2025-02-13,97870.0,97914.0,97534.07,97821.23,1039.05334,2025-02-13 23:59:59.999,101553952.0007979,189896,418.84828,40940816.1197489,0
2025-02-14,96608.13,97248.6,96356.41,96707.32,5433.49665,2025-02-14 23:59:59.999,526279266.9207084,830271,2514.69161,243616348.7283034,0
2025-02-15,97500.47,97739.06,97223.58,97633.91,737.7137,2025-02-15 23:59:59.999,71901607.697116,172978,384.72267,37495917.8088703,0
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,2025-02-16 23:59:59.999,794694242.2949731,1596701,3719.73063,360842416.66441673,0
2025-02-17,96118.12,97046.59,95800.0,96849.22,9117.88379,2025-02-17 23:59:59.999,877862951.1417361,1409435,4761.70137,458668564.67927295,0
2025-02-18,95780.01,96133.0,95538.01,96105.38,886.7897,2025-02-18 23:59:59.999,84996911.055759,174248,481.00051,46117531.7605397,0
2025-02-19,95671.74,95849.06,95055.0,95607.4,1562.72224,2025-02-19 23:59:59.999,149230413.1679746,320668,815.53269,77896485.3703864,0
2025-02-20,96644.37,97000.0,96415.09,96649.73,836.5616,2025-02-20 23:59:59.999,80895951.2830513,152906,380.11311,36763727.4101589,0
2025-02-21,98305.01,98505.0,98084.06,98300.0,836.84794,2025-02-21 23:59:59.999,82243231.1959487,143495,387.10725,38048599.8059573,0
2025-02-22,96181.99,96451.15,95770.49,96401.96,1321.91299,2025-02-22 23:59:59.999,127048855.5789319,149638,646.30798,62131542.3265349,0
2025-02-23,96551.01,96650.0,96355.17,96429.99,663.37232,2025-02-23 23:59:59.999,64024490.519505,83422,233.66195,22553961.2756819,0
2025-02-24,96258.0,96500.0,95763.43,95957.43,1343.08317,2025-02-24 23:59:59.999,129219653.6052241,235435,670.16901,64508993.4600185,0
2025-02-25,91552.88,92401.01,90912.01,92080.93,6332.40951,2025-02-25 23:59:59.999,580824558.4804075,1111668,3060.03823,280845414.3899167,0
2025-02-26,88680.39,88690.0,88148.48,88533.92,1626.23664,2025-02-26 23:59:59.999,143740153.8287094,269559,775.85176,68574989.7488914,0
