,Close,Predicted_Signal,Actual_Direction,Correct_Prediction,Next_Close,Price_Change,Return,Strategy_Return,Cumulative_Return
2180,43861.8,1,1,1,43969.04,107.23999999999796,0.0024449520995489917,0.0024449520995489917,15795656305.079477
2181,43969.04,0,0,1,43702.16,-266.8799999999974,-0.006069725424980791,-0.0,15795656305.079477
2182,43702.16,0,0,1,42991.5,-710.6600000000035,-0.01626143879387205,-0.0,15795656305.079477
2183,42991.5,1,1,1,43576.13,584.6299999999974,0.0135987346335903,0.0135987346335903,16010457243.535652
2184,43576.13,0,0,1,42508.93,-1067.199999999997,-0.024490472192000463,-0.0,16010457243.535652
2185,42508.93,1,1,1,43428.85,919.9199999999983,0.02164062939245938,0.02164062939245938,16356933615.146824
2186,43428.85,0,0,1,42563.76,-865.0899999999965,-0.019919707751874537,-0.0,16356933615.146824
2187,42563.76,0,0,1,42066.95,-496.81000000000495,-0.011672136108276264,-0.0,16356933615.146824
2188,42066.95,1,1,1,42140.28,73.33000000000175,0.0017431736790996673,0.0017431736790996673,16385446591.295527
2189,42140.28,1,1,1,42283.58,143.3000000000029,0.003400546935141459,0.003400546935141459,16441166071.482481
2190,42283.58,1,1,1,44179.55,1895.9700000000012,0.04483939155577652,0.04483939155577652,17178377954.595232
2191,44179.55,1,1,1,44946.91,767.3600000000006,0.01736912213908925,0.01736912213908925,17476751299.440033
2192,44946.91,0,0,1,42845.23,-2101.6800000000003,-0.046759165424274995,-0.0,17476751299.440033
2193,42845.23,0,1,0,44151.1,1305.8699999999953,0.030478772082679805,0.0,17476751299.440033
2194,44151.1,0,0,1,44145.11,-5.989999999997963,-0.00013567045894661658,-0.0,17476751299.440033
2195,44145.11,0,0,1,43968.32,-176.79000000000087,-0.0040047470716462336,-0.0,17476751299.440033
2196,43968.32,0,0,1,43929.02,-39.30000000000291,-0.0008938253724500483,-0.0,17476751299.440033
2197,43929.02,1,1,1,46951.04,3022.020000000004,0.06879324874536251,0.06879324874536251,18679033798.843246
2198,46951.04,0,0,1,46110.0,-841.0400000000009,-0.01791312822889548,-0.0,18679033798.843246
2199,46110.0,1,1,1,46653.99,543.989999999998,0.011797657774886098,0.011797657774886098,18899402647.16753
2200,46653.99,0,0,1,46339.16,-314.82999999999447,-0.006748190240534507,-0.0,18899402647.16753
2201,46339.16,0,0,1,42782.73,-3556.4300000000003,-0.0767478305605885,-0.0,18899402647.16753
2202,42782.73,1,1,1,42847.99,65.25999999999476,0.001525381853846044,0.001525381853846044,18928231453.01405
2203,42847.99,0,0,1,41732.35,-1115.6399999999994,-0.02603716066961366,-0.0,18928231453.01405
2204,41732.35,1,1,1,42511.1,778.75,0.018660583456239586,0.018660583456239586,19281443295.72204
2205,42511.1,1,1,1,43137.95,626.8499999999985,0.014745560571239007,0.014745560571239007,19565758985.740017
2206,43137.95,0,0,1,42776.1,-361.84999999999854,-0.008388205744593764,-0.0,19565758985.740017
2207,42776.1,0,0,1,41327.5,-1448.5999999999985,-0.03386470482348785,-0.0,19565758985.740017
2208,41327.5,1,1,1,41659.03,331.52999999999884,0.00802201923658578,0.00802201923658578,19722715880.702026
2209,41659.03,1,1,1,41696.04,37.01000000000204,0.0008884028264700844,0.0008884028264700844,19740237597.23611
2210,41696.04,0,0,1,41580.33,-115.70999999999913,-0.0027750836770110334,-0.0,19740237597.23611
2211,41580.33,0,0,1,39568.02,-2012.310000000005,-0.0483957198030897,-0.0,19740237597.23611
2212,39568.02,1,1,1,39897.6,329.58000000000175,0.00832945393780133,0.00832945393780133,19904662997.023544
2213,39897.6,1,1,1,40084.88,187.27999999999884,0.0046940166827077025,0.0046940166827077025,19998095817.195248
2214,40084.88,0,0,1,39961.09,-123.79000000000087,-0.00308819684629219,-0.0,19998095817.195248
2215,39961.09,1,1,1,41823.51,1862.4200000000055,0.04660583582680066,0.04660583582680066,20930123787.700077
2216,41823.51,1,1,1,42120.63,297.11999999999534,0.007104138318376323,0.007104138318376323,21078814282.108635
2217,42120.63,0,0,1,42031.06,-89.56999999999971,-0.002126511403082046,-0.0,21078814282.108635
2218,42031.06,1,1,1,43302.7,1271.6399999999994,0.030254768735311445,0.030254768735311445,21716548933.42841
2219,43302.7,1,0,0,42941.1,-361.59999999999854,-0.008350518558888905,-0.008350518558888905,21535204488.524796
2220,42941.1,0,0,1,42580.0,-361.09999999999854,-0.008409193057467054,-0.0,21535204488.524796
2221,42580.0,1,1,1,43082.94,502.9400000000023,0.011811648661343408,0.011811648661343408,21789570757.793434
2222,43082.94,1,1,1,43200.0,117.05999999999767,0.0027170847671954992,0.0027170847671954992,21848774868.583164
2223,43200.0,0,0,1,43011.09,-188.9100000000035,-0.004372916666666747,-0.0,21848774868.583164
2224,43011.09,0,0,1,42582.88,-428.2099999999991,-0.009955804421603804,-0.0,21848774868.583164
2225,42582.88,1,1,1,42708.7,125.81999999999971,0.002954708558932597,0.002954708558932597,21913331630.689556
2226,42708.7,1,1,1,43098.95,390.25,0.009137482526979282,0.009137482526979282,22113564315.572884
2227,43098.95,1,1,1,44349.6,1250.6500000000015,0.029018108329785332,0.029018108329785332,22755258120.439854
2228,44349.6,1,1,1,45288.65,939.0500000000029,0.02117380991034875,0.02117380991034875,23237073630.342964
2229,45288.65,1,1,1,47132.77,1844.1199999999953,0.04071925305788526,0.04071925305788526,24183269911.821613
2230,47132.77,0,1,0,47751.09,618.3199999999997,0.013118685789101718,0.0,24183269911.821613
2231,47751.09,1,1,1,48299.99,548.9000000000015,0.011495025558578904,0.011495025558578904,24461257217.54801
2232,48299.99,1,1,1,49917.27,1617.2799999999988,0.03348406490353308,0.03348406490353308,25280319541.842407
2233,49917.27,0,0,1,49699.59,-217.6800000000003,-0.004360815405169399,-0.0,25280319541.842407
2234,49699.59,0,1,0,51795.17,2095.5800000000017,0.04216493536465798,0.0,25280319541.842407
2235,51795.17,1,1,1,51880.0,84.83000000000175,0.0016377975011956085,0.0016377975011956085,25321723586.017464
2236,51880.0,1,1,1,52124.11,244.11000000000058,0.004705281418658454,0.004705281418658454,25440869421.49516
2237,52124.11,0,0,1,51642.64,-481.47000000000116,-0.009236992247925215,-0.0,25440869421.49516
2238,51642.64,1,1,1,52137.67,495.02999999999884,0.009585683458475377,0.009585683458475377,25684737542.678017
2239,52137.67,0,0,1,51774.73,-362.93999999999505,-0.006961185645618514,-0.0,25684737542.678017
2240,51774.73,1,1,1,52258.82,484.0899999999965,0.009349928044047676,0.009349928044047676,25924887990.532307
2241,52258.82,0,0,1,51849.39,-409.4300000000003,-0.007834658340926953,-0.0,25924887990.532307
2242,51849.39,0,0,1,51288.42,-560.9700000000012,-0.01081922082400586,-0.0,25924887990.532307
2243,51288.42,0,0,1,50744.15,-544.2699999999968,-0.010611947102289304,-0.0,25924887990.532307
2244,50744.15,1,1,1,51568.22,824.0699999999997,0.016239704478250197,0.016239704478250197,26345900510.13029
2245,51568.22,0,1,0,51728.85,160.62999999999738,0.0031149029382824805,0.0,26345900510.13029
2246,51728.85,1,1,1,54476.47,2747.6200000000026,0.05311581448263402,0.05311581448263402,27745284474.004303
2247,54476.47,1,1,1,57037.34,2560.8699999999953,0.047008736065313986,0.047008736065313986,29049555228.899826
